"Date";"period";"diversified-rd"
"726";1962-05-23;-90;0,976760196822696
"727";1962-05-24;-90;0,976760196822696
"728";1962-05-25;-90;0,976760196822696
"729";1962-05-28;-90;0,976760196822696
"730";1962-05-29;-90;0,976760196822696
"731";1962-05-31;-90;0,976760196822696
"732";1962-06-01;-89;0,977056714224225
"733";1962-06-04;-89;0,977427360976137
"734";1962-06-05;-89;0,977723878377666
"735";1962-06-06;-89;0,977056714224225
"736";1962-06-07;-89;0,976463679421167
"737";1962-06-08;-89;0,976537808771549
"738";1962-06-11;-89;0,976686067472313
"739";1962-06-12;-89;0,977279102275372
"740";1962-06-13;-89;0,977723878377666
"741";1962-06-14;-89;0,978835818633401
"742";1962-06-15;-89;0,978465171881489
"743";1962-06-18;-89;0,978316913180725
"744";1962-06-19;-89;0,978391042531107
"745";1962-06-20;-89;0,978391042531107
"746";1962-06-21;-89;0,979947758889136
"747";1962-06-22;-89;0,979502982786842
"748";1962-06-25;-89;0,980318405641047
"749";1962-06-26;-89;0,980244276290665
"750";1962-06-27;-89;0,9800960175899
"751";1962-06-28;-89;0,979799500188371
"752";1962-06-29;-89;0,980021888239518
"753";1962-07-02;-88;0,979718705861135
"754";1962-07-03;-88;0,979415523482753
"755";1962-07-05;-88;0,979642910266539
"756";1962-07-06;-88;0,978733363131391
"757";1962-07-09;-88;0,9785817719422
"758";1962-07-10;-88;0,979718705861135
"759";1962-07-11;-88;0,982295756077388
"760";1962-07-12;-88;0,982674734050367
"761";1962-07-13;-88;0,982750529644962
"762";1962-07-16;-88;0,983887463563897
"763";1962-07-17;-88;0,983811667969302
"764";1962-07-18;-88;0,984266441536876
"765";1962-07-19;-88;0,983129507617941
"766";1962-07-20;-88;0,982674734050367
"767";1962-07-23;-88;0,983432689996323
"768";1962-07-24;-88;0,982068369293601
"769";1962-07-25;-88;0,981083026563857
"770";1962-07-26;-88;0,98138620894224
"771";1962-07-27;-88;0,981234617753049
"772";1962-07-30;-88;0,981310413347644
"773";1962-07-31;-88;0,981613595726027
"774";1962-08-01;-87;0,982301970287003
"775";1962-08-02;-87;0,982378456349333
"776";1962-08-03;-87;0,982148998162341
"777";1962-08-06;-87;0,982148998162341
"778";1962-08-07;-87;0,982148998162341
"779";1962-08-08;-87;0,980542790853398
"780";1962-08-09;-87;0,979319013856109
"781";1962-08-10;-87;0,97947198598077
"782";1962-08-13;-87;0,978630639295133
"783";1962-08-14;-87;0,978630639295133
"784";1962-08-15;-87;0,977636320484835
"785";1962-08-16;-87;0,976871459861529
"786";1962-08-17;-87;0,975571196801909
"787";1962-08-20;-87;0,975035794365594
"788";1962-08-21;-87;0,975647682864239
"789";1962-08-22;-87;0,976412543487545
"790";1962-08-23;-87;0,97694794592386
"791";1962-08-24;-87;0,977330376235513
"792";1962-08-27;-87;0,977253890173182
"793";1962-08-28;-87;0,976871459861529
"794";1962-08-29;-87;0,976489029549876
"795";1962-08-30;-87;0,975877141051231
"796";1962-08-31;-87;0,976336057425215
"797";1962-09-04;-86;0,976336057425215
"798";1962-09-05;-86;0,976336057425215
"799";1962-09-06;-86;0,976336057425215
"800";1962-09-07;-86;0,976336057425215
"801";1962-09-10;-86;0,976336057425215
"802";1962-09-11;-86;0,976336057425215
"803";1962-09-12;-86;0,976336057425215
"804";1962-09-13;-86;0,976336057425215
"805";1962-09-14;-86;0,976336057425215
"806";1962-09-17;-86;0,976336057425215
"807";1962-09-18;-86;0,976336057425215
"808";1962-09-19;-86;0,976336057425215
"809";1962-09-20;-86;0,976336057425215
"810";1962-09-21;-86;0,976336057425215
"811";1962-09-24;-86;0,976336057425215
"812";1962-09-25;-86;0,976336057425215
"813";1962-09-26;-86;0,976336057425215
"814";1962-09-27;-86;0,976336057425215
"815";1962-09-28;-86;0,976336057425215
"816";1962-10-01;-85;0,976336057425215
"817";1962-10-02;-85;0,976336057425215
"818";1962-10-03;-85;0,976336057425215
"819";1962-10-04;-85;0,976336057425215
"820";1962-10-05;-85;0,976336057425215
"821";1962-10-08;-85;0,976336057425215
"822";1962-10-09;-85;0,976336057425215
"823";1962-10-10;-85;0,976336057425215
"824";1962-10-11;-85;0,976336057425215
"825";1962-10-12;-85;0,976336057425215
"826";1962-10-15;-85;0,976336057425215
"827";1962-10-16;-85;0,976336057425215
"828";1962-10-17;-85;0,976336057425215
"829";1962-10-18;-85;0,976336057425215
"830";1962-10-19;-85;0,976336057425215
"831";1962-10-22;-85;0,976336057425215
"832";1962-10-23;-85;0,976336057425215
"833";1962-10-24;-85;0,976336057425215
"834";1962-10-25;-85;0,976336057425215
"835";1962-10-26;-85;0,976336057425215
"836";1962-10-29;-85;0,976336057425215
"837";1962-10-30;-85;0,976336057425215
"838";1962-10-31;-85;0,976336057425215
"839";1962-11-01;-84;0,976336057425215
"840";1962-11-02;-84;0,976336057425215
"841";1962-11-05;-84;0,976336057425215
"842";1962-11-07;-84;0,976336057425215
"843";1962-11-08;-84;0,976336057425215
"844";1962-11-09;-84;0,976336057425215
"845";1962-11-12;-84;0,976336057425215
"846";1962-11-13;-84;0,976336057425215
"847";1962-11-14;-84;0,976336057425215
"848";1962-11-15;-84;0,976336057425215
"849";1962-11-16;-84;0,976336057425215
"850";1962-11-19;-84;0,976336057425215
"851";1962-11-20;-84;0,976336057425215
"852";1962-11-21;-84;0,976336057425215
"853";1962-11-23;-84;0,976336057425215
"854";1962-11-26;-84;0,976336057425215
"855";1962-11-27;-84;0,976336057425215
"856";1962-11-28;-84;0,976336057425215
"857";1962-11-29;-84;0,976336057425215
"858";1962-11-30;-84;0,976336057425215
"859";1962-12-03;-83;0,976336057425215
"860";1962-12-04;-83;0,976336057425215
"861";1962-12-05;-83;0,976336057425215
"862";1962-12-06;-83;0,976336057425215
"863";1962-12-07;-83;0,976336057425215
"864";1962-12-10;-83;0,976336057425215
"865";1962-12-11;-83;0,976336057425215
"866";1962-12-12;-83;0,976336057425215
"867";1962-12-13;-83;0,976336057425215
"868";1962-12-14;-83;0,976336057425215
"869";1962-12-17;-83;0,976336057425215
"870";1962-12-18;-83;0,976336057425215
"871";1962-12-19;-83;0,976336057425215
"872";1962-12-20;-83;0,976336057425215
"873";1962-12-21;-83;0,976336057425215
"874";1962-12-26;-83;0,976336057425215
"875";1962-12-27;-83;0,976336057425215
"876";1962-12-28;-83;0,976336057425215
"877";1962-12-31;-83;0,976336057425215
"878";1963-01-02;-82;0,976336057425215
"879";1963-01-03;-82;0,976336057425215
"880";1963-01-04;-82;0,976336057425215
"881";1963-01-07;-82;0,976336057425215
"882";1963-01-08;-82;0,976336057425215
"883";1963-01-09;-82;0,976336057425215
"884";1963-01-10;-82;0,976336057425215
"885";1963-01-11;-82;0,976336057425215
"886";1963-01-14;-82;0,976336057425215
"887";1963-01-15;-82;0,976336057425215
"888";1963-01-16;-82;0,976336057425215
"889";1963-01-17;-82;0,976336057425215
"890";1963-01-18;-82;0,976336057425215
"891";1963-01-21;-82;0,976336057425215
"892";1963-01-22;-82;0,976336057425215
"893";1963-01-23;-82;0,976336057425215
"894";1963-01-24;-82;0,976336057425215
"895";1963-01-25;-82;0,976336057425215
"896";1963-01-28;-82;0,976336057425215
"897";1963-01-29;-82;0,976336057425215
"898";1963-01-30;-82;0,976336057425215
"899";1963-01-31;-82;0,976336057425215
"900";1963-02-01;-81;0,976336057425215
"901";1963-02-04;-81;0,976336057425215
"902";1963-02-05;-81;0,976336057425215
"903";1963-02-06;-81;0,976336057425215
"904";1963-02-07;-81;0,976336057425215
"905";1963-02-08;-81;0,976336057425215
"906";1963-02-11;-81;0,976336057425215
"907";1963-02-12;-81;0,976336057425215
"908";1963-02-13;-81;0,976336057425215
"909";1963-02-14;-81;0,976336057425215
"910";1963-02-15;-81;0,976336057425215
"911";1963-02-18;-81;0,976336057425215
"912";1963-02-19;-81;0,976336057425215
"913";1963-02-20;-81;0,976336057425215
"914";1963-02-21;-81;0,976336057425215
"915";1963-02-25;-81;0,976336057425215
"916";1963-02-26;-81;0,976336057425215
"917";1963-02-27;-81;0,976336057425215
"918";1963-02-28;-81;0,976336057425215
"919";1963-03-01;-80;0,976115599903867
"920";1963-03-04;-80;0,976336057425215
"921";1963-03-05;-80;0,976115599903867
"922";1963-03-06;-80;0,976262571584765
"923";1963-03-07;-80;0,976262571584765
"924";1963-03-08;-80;0,97574817070162
"925";1963-03-11;-80;0,976189085744316
"926";1963-03-12;-80;0,97692394414881
"927";1963-03-13;-80;0,977511830872405
"928";1963-03-14;-80;0,977364859191506
"929";1963-03-15;-80;0,977364859191506
"930";1963-03-18;-80;0,977879260074651
"931";1963-03-19;-80;0,978320175117348
"932";1963-03-20;-80;0,978687604319595
"933";1963-03-21;-80;0,97920200520274
"934";1963-03-22;-80;0,978981547681392
"935";1963-03-25;-80;0,978614118479145
"936";1963-03-26;-80;0,979716406085886
"937";1963-03-27;-80;0,979275491043189
"938";1963-03-28;-80;0,980083835288132
"939";1963-03-29;-80;0,980083835288132
"940";1963-04-01;-79;0,979503859905149
"941";1963-04-02;-79;0,979576356828022
"942";1963-04-03;-79;0,979576356828022
"943";1963-04-04;-79;0,979141375290785
"944";1963-04-05;-79;0,979358866059404
"945";1963-04-08;-79;0,98001133836526
"946";1963-04-09;-79;0,980228829133878
"947";1963-04-10;-79;0,979938841442387
"948";1963-04-11;-79;0,979938841442387
"949";1963-04-15;-79;0,980446319902497
"950";1963-04-16;-79;0,981243786054099
"951";1963-04-17;-79;0,981606270668463
"952";1963-04-18;-79;0,981171289131226
"953";1963-04-19;-79;0,98051881682537
"954";1963-04-22;-79;0,980591313748243
"955";1963-04-23;-79;0,979431362982276
"956";1963-04-24;-79;0,979576356828022
"957";1963-04-25;-79;0,980228829133878
"958";1963-04-26;-79;0,979721350673768
"959";1963-04-29;-79;0,979721350673768
"960";1963-04-30;-79;0,980446319902497
"961";1963-05-01;-78;0,980300879348108
"962";1963-05-02;-78;0,980373599625302
"963";1963-05-03;-78;0,980082718516524
"964";1963-05-06;-78;0,98000999823933
"965";1963-05-07;-78;0,980300879348108
"966";1963-05-08;-78;0,980737201011275
"967";1963-05-09;-78;0,981173522674442
"968";1963-05-10;-78;0,981391683506025
"969";1963-05-13;-78;0,980882641565664
"970";1963-05-14;-78;0,980882641565664
"971";1963-05-15;-78;0,981609844337609
"972";1963-05-16;-78;0,981609844337609
"973";1963-05-17;-78;0,981755284891998
"974";1963-05-20;-78;0,981391683506025
"975";1963-05-21;-78;0,981028082120053
"976";1963-05-22;-78;0,98146440378322
"977";1963-05-23;-78;0,981682564614803
"978";1963-05-24;-78;0,981391683506025
"979";1963-05-27;-78;0,981537124060414
"980";1963-05-28;-78;0,981173522674442
"981";1963-05-29;-78;0,981028082120053
"982";1963-05-31;-78;0,980809921288469
"983";1963-06-03;-77;0,980664672814089
"984";1963-06-04;-77;0,980664672814089
"985";1963-06-05;-77;0,98117304247442
"986";1963-06-06;-77;0,98102779400004
"987";1963-06-07;-77;0,98088254552566
"988";1963-06-10;-77;0,980737297051279
"989";1963-06-11;-77;0,98095516976285
"990";1963-06-12;-77;0,98088254552566
"991";1963-06-13;-77;0,980809921288469
"992";1963-06-14;-77;0,981390915185991
"993";1963-06-17;-77;0,98088254552566
"994";1963-06-18;-77;0,98102779400004
"995";1963-06-19;-77;0,98095516976285
"996";1963-06-20;-77;0,98095516976285
"997";1963-06-21;-77;0,98088254552566
"998";1963-06-24;-77;0,980737297051279
"999";1963-06-25;-77;0,980374175865328
"1000";1963-06-26;-77;0,979938430442187
"1001";1963-06-27;-77;0,979938430442187
"1002";1963-06-28;-77;0,979938430442187
"1003";1963-07-01;-76;0,979938430442187
"1004";1963-07-02;-76;0,979938430442187
"1005";1963-07-03;-76;0,980084488342177
"1006";1963-07-05;-76;0,980157517292172
"1007";1963-07-08;-76;0,980814777842125
"1008";1963-07-09;-76;0,980449633092151
"1009";1963-07-10;-76;0,980814777842125
"1010";1963-07-11;-76;0,981399009442084
"1011";1963-07-12;-76;0,98103386469211
"1012";1963-07-15;-76;0,981106893642105
"1013";1963-07-16;-76;0,980449633092151
"1014";1963-07-17;-76;0,980960835742115
"1015";1963-07-18;-76;0,980595690992141
"1016";1963-07-19;-76;0,980668719942136
"1017";1963-07-22;-76;0,98103386469211
"1018";1963-07-23;-76;0,980814777842125
"1019";1963-07-24;-76;0,980595690992141
"1020";1963-07-25;-76;0,980814777842125
"1021";1963-07-26;-76;0,980960835742115
"1022";1963-07-29;-76;0,980814777842125
"1023";1963-07-30;-76;0,98103386469211
"1024";1963-07-31;-76;0,980814777842125
"1025";1963-08-01;-75;0,980814777842125
"1026";1963-08-02;-75;0,981178762473856
"1027";1963-08-05;-75;0,980887574768471
"1028";1963-08-06;-75;0,980814777842125
"1029";1963-08-07;-75;0,981033168621164
"1030";1963-08-08;-75;0,981033168621164
"1031";1963-08-09;-75;0,980814777842125
"1032";1963-08-12;-75;0,981324356326549
"1033";1963-08-13;-75;0,981251559400203
"1034";1963-08-14;-75;0,981178762473856
"1035";1963-08-15;-75;0,981178762473856
"1036";1963-08-16;-75;0,981178762473856
"1037";1963-08-19;-75;0,981178762473856
"1038";1963-08-20;-75;0,981542747105588
"1039";1963-08-21;-75;0,981906731737319
"1040";1963-08-22;-75;0,982343513295396
"1041";1963-08-23;-75;0,982197919442704
"1042";1963-08-26;-75;0,982416310221743
"1043";1963-08-27;-75;0,98227071636905
"1044";1963-08-28;-75;0,982197919442704
"1045";1963-08-29;-75;0,982416310221743
"1046";1963-08-30;-75;0,982489107148089
"1047";1963-09-03;-74;0,982634065052231
"1048";1963-09-04;-74;0,982996459812587
"1049";1963-09-05;-74;0,983358854572942
"1050";1963-09-06;-74;0,983721249333297
"1051";1963-09-09;-74;0,984301080949866
"1052";1963-09-10;-74;0,984373559901937
"1053";1963-09-11;-74;0,984808433614364
"1054";1963-09-12;-74;0,985098349422648
"1055";1963-09-13;-74;0,984808433614364
"1056";1963-09-16;-74;0,984156123045724
"1057";1963-09-17;-74;0,984228601997795
"1058";1963-09-18;-74;0,98459099675815
"1059";1963-09-19;-74;0,984953391518506
"1060";1963-09-20;-74;0,984953391518506
"1061";1963-09-23;-74;0,984373559901937
"1062";1963-09-24;-74;0,984953391518506
"1063";1963-09-25;-74;0,985170828374719
"1064";1963-09-26;-74;0,985170828374719
"1065";1963-09-27;-74;0,984808433614364
"1066";1963-09-30;-74;0,984518517806079
"1067";1963-10-01;-73;0,984158768352823
"1068";1963-10-02;-73;0,983727069008916
"1069";1963-10-03;-73;0,983583169227614
"1070";1963-10-04;-73;0,983511219336963
"1071";1963-10-07;-73;0,98336731955566
"1072";1963-10-08;-73;0,983870968790219
"1073";1963-10-09;-73;0,983511219336963
"1074";1963-10-10;-73;0,984086818462172
"1075";1963-10-11;-73;0,984230718243475
"1076";1963-10-14;-73;0,984230718243475
"1077";1963-10-15;-73;0,983655119118265
"1078";1963-10-16;-73;0,983870968790219
"1079";1963-10-17;-73;0,983870968790219
"1080";1963-10-18;-73;0,984014868571521
"1081";1963-10-21;-73;0,983870968790219
"1082";1963-10-22;-73;0,983727069008916
"1083";1963-10-23;-73;0,98394291868087
"1084";1963-10-24;-73;0,984086818462172
"1085";1963-10-25;-73;0,984230718243475
"1086";1963-10-28;-73;0,984446567915428
"1087";1963-10-29;-73;0,985453866384545
"1088";1963-10-30;-73;0,985309966603243
"1089";1963-10-31;-73;0,985022167040638
"1090";1963-11-01;-72;0,985093985937468
"1091";1963-11-04;-72;0,985381261524787
"1092";1963-11-06;-72;0,985309442627957
"1093";1963-11-07;-72;0,985165804834298
"1094";1963-11-08;-72;0,985524899318447
"1095";1963-11-11;-72;0,985524899318447
"1096";1963-11-12;-72;0,985237623731127
"1097";1963-11-13;-72;0,985165804834298
"1098";1963-11-14;-72;0,985165804834298
"1099";1963-11-15;-72;0,985165804834298
"1100";1963-11-18;-72;0,985165804834298
"1101";1963-11-19;-72;0,984806710350148
"1102";1963-11-20;-72;0,984950348143808
"1103";1963-11-21;-72;0,984950348143808
"1104";1963-11-22;-72;0,985093985937468
"1105";1963-11-26;-72;0,985237623731127
"1106";1963-11-27;-72;0,985093985937468
"1107";1963-11-29;-72;0,985596718215277
"1108";1963-12-02;-71;0,985955544198084
"1109";1963-12-03;-71;0,986027309394646
"1110";1963-12-04;-71;0,986027309394646
"1111";1963-12-05;-71;0,986170839787769
"1112";1963-12-06;-71;0,986601430967137
"1113";1963-12-09;-71;0,986457900574015
"1114";1963-12-10;-71;0,986816726556822
"1115";1963-12-11;-71;0,987103787343068
"1116";1963-12-12;-71;0,987247317736191
"1117";1963-12-13;-71;0,987821439308682
"1118";1963-12-16;-71;0,987821439308682
"1119";1963-12-17;-71;0,987964969701805
"1120";1963-12-18;-71;0,988539091274297
"1121";1963-12-19;-71;0,989472038829596
"1122";1963-12-20;-71;0,988969682453666
"1123";1963-12-23;-71;0,98918497804335
"1124";1963-12-24;-71;0,989256743239912
"1125";1963-12-26;-71;0,989256743239912
"1126";1963-12-27;-71;0,989759099615842
"1127";1963-12-30;-71;0,990476751581456
"1128";1963-12-31;-71;0,990333221188333
"1129";1964-01-02;-70;0,990544767540342
"1130";1964-01-03;-70;0,990333221188333
"1131";1964-01-06;-70;0,990544767540342
"1132";1964-01-07;-70;0,991743530201727
"1133";1964-01-08;-70;0,993365385567129
"1134";1964-01-09;-70;0,994141055524495
"1135";1964-01-10;-70;0,993647447369808
"1136";1964-01-13;-70;0,994070540073826
"1137";1964-01-14;-70;0,994987240932531
"1138";1964-01-15;-70;0,998795075268693
"1139";1964-01-16;-70;0,998230951663336
"1140";1964-01-17;-70;0,996397549945925
"1141";1964-01-20;-70;0,994634663679183
"1142";1964-01-21;-70;0,99526930273521
"1143";1964-01-22;-70;0,996115488143246
"1144";1964-01-23;-70;0,9973847662553
"1145";1964-01-24;-70;0,997455281705969
"1146";1964-01-27;-70;0,995692395439228
"1147";1964-01-28;-70;0,997102704452621
"1148";1964-01-29;-70;0,996538580847264
"1149";1964-01-30;-70;0,996609096297934
"1150";1964-01-31;-70;0,995833426340567
"1151";1964-02-03;-69;0,997078179657487
"1152";1964-02-04;-69;0,997493097429793
"1153";1964-02-05;-69;0,998392085936458
"1154";1964-02-06;-69;1,00012090998774
"1155";1964-02-07;-69;1,00046667479799
"1156";1964-02-10;-69;1,00053582776004
"1157";1964-02-11;-69;0,999498533329275
"1158";1964-02-12;-69;1,00143481626671
"1159";1964-02-13;-69;1,00330194624209
"1160";1964-02-14;-69;1,00254126365952
"1161";1964-02-17;-69;1,00392432290055
"1162";1964-02-18;-69;1,00558399398977
"1163";1964-02-19;-69;1,00537653510362
"1164";1964-02-20;-69;1,00613721768618
"1165";1964-02-24;-69;1,01498879682872
"1166";1964-02-25;-69;1,0136057375877
"1167";1964-02-26;-69;1,01000978356104
"1168";1964-02-27;-69;1,01000978356104
"1169";1964-02-28;-69;1,01353658462565
"1170";1964-03-02;-68;1,01393075056454
"1171";1964-03-03;-68;1,01064603440709
"1172";1964-03-04;-68;1,00749270689593
"1173";1964-03-05;-68;1,00854381606632
"1174";1964-03-06;-68;1,01248547545526
"1175";1964-03-09;-68;1,01616435755161
"1176";1964-03-10;-68;1,01905490777017
"1177";1964-03-11;-68;1,01458769379603
"1178";1964-03-12;-68;1,02168268069614
"1179";1964-03-13;-68;1,02496739685359
"1180";1964-03-16;-68;1,02536156279249
"1181";1964-03-17;-68;1,02575572873138
"1182";1964-03-18;-68;1,02273378986652
"1183";1964-03-19;-68;1,03087988593701
"1184";1964-03-20;-68;1,0316682178148
"1185";1964-03-23;-68;1,03219377239999
"1186";1964-03-24;-68;1,03022294270552
"1187";1964-03-25;-68;1,03810626148341
"1188";1964-03-26;-68;1,04244208681125
"1189";1964-03-30;-68;1,05584372873367
"1190";1964-03-31;-68;1,05387289903919
"1191";1964-04-01;-67;1,06051040108055
"1192";1964-04-02;-67;1,05387289903919
"1193";1964-04-03;-67;1,06038516519298
"1194";1964-04-06;-67;1,07290875395025
"1195";1964-04-07;-67;1,06764884667219
"1196";1964-04-08;-67;1,07203210273724
"1197";1964-04-09;-67;1,07416111282598
"1198";1964-04-10;-67;1,07641535880229
"1199";1964-04-13;-67;1,07391064105083
"1200";1964-04-14;-67;1,06251417528171
"1201";1964-04-15;-67;1,05074200184988
"1202";1964-04-16;-67;1,05762997566638
"1203";1964-04-17;-67;1,06063563696812
"1204";1964-04-20;-67;1,05211959661318
"1205";1964-04-21;-67;1,05049153007473
"1206";1964-04-22;-67;1,06138705229356
"1207";1964-04-23;-67;1,05813091921667
"1208";1964-04-24;-67;1,05449907847706
"1209";1964-04-27;-67;1,06389177004501
"1210";1964-04-28;-67;1,06138705229356
"1211";1964-04-29;-67;1,07315922572539
"1212";1964-04-30;-67;1,06890120554792
"1213";1964-05-01;-66;1,06890120554792
"1214";1964-05-04;-66;1,07454066564708
"1215";1964-05-05;-66;1,07015441890329
"1216";1964-05-06;-66;1,06075531873803
"1217";1964-05-07;-66;1,0582488920273
"1218";1964-05-08;-66;1,05135621857278
"1219";1964-05-11;-66;1,03381123159763
"1220";1964-05-12;-66;1,03569105163068
"1221";1964-05-13;-66;1,04446354511825
"1222";1964-05-14;-66;1,03005159153153
"1223";1964-05-15;-66;1,03130480488689
"1224";1964-05-18;-66;1,03443783827531
"1225";1964-05-19;-66;1,03305930358441
"1226";1964-05-20;-66;1,02879837817616
"1227";1964-05-21;-66;1,02541470211667
"1228";1964-05-22;-66;1,03318462491995
